LocalCol;TimeCol;PLC1_AI_FT_PORT_IST;PLC1_AI_POS_GETTO1;PLC1_AI_PT_LINEA;PLC1_AI_POT_ATTIVA;PLC1_AI_LT_BACINO;PLC1_AI_LT_BACINO2;FREE6;FREE7;FREE8;FREE9;FREE10;FREE11;FREE12;FREE13;FREE14;FREE15;FREE16;FREE17;FREE18;FREE19;Info
;;MISURATORE DI PORTATA [EW168];POSIZIONE GETTO 1 [EW64];PRESSIONE ACQUA DI LINEA [EW166];G1 : Potenza attiva prodotta Turbina [STRUMENTO];LIVELLO ALL'OPERA DI PRESA [PlcOperaP];LIVELLO CA PREVITALI [PlcCaPrevitali];;;;;;;;;;;;;;;
09/01/2023 02:02:00;09/01/2023 01:02:00;21,6013;20,8546;31,9951;55,7316;37,523;21,8133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:03:00;09/01/2023 01:03:00;23,1177;21,9343;31,9473;59,52;37,0598;21,8133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:04:00;09/01/2023 01:04:00;23,9964;22,4723;31,9112;60,9072;36,5071;21,8133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:05:00;09/01/2023 01:05:00;25,0631;23,2831;31,8504;63,4764;36,7835;21,8133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:06:00;09/01/2023 01:06:00;25,3696;23,2831;31,8316;63,7704;35,028;21,8133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:07:00;09/01/2023 01:07:00;24,3765;21,7999;31,9329;59,4336;34,5647;21,8133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:08:00;09/01/2023 01:08:00;22,6068;19,7075;32,1441;51,87;33,8279;21,8133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:09:00;09/01/2023 01:09:00;19,8684;17,8881;32,2338;45,0528;34,5647;21,8133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:10:00;09/01/2023 01:10:00;18,3153;17,2078;32,2888;42,1992;35,7676;21,8187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:11:00;09/01/2023 01:11:00;18,299;17,2078;32,3061;42,5424;37,0625;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:12:00;09/01/2023 01:12:00;19,8071;19,7748;32,0385;51,7512;38,818;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:13:00;09/01/2023 01:13:00;23,7348;23,9595;31,7607;65,3556;39,7309;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:14:00;09/01/2023 01:14:00;26,9963;25,7117;31,6088;71,4096;37,3605;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:15:00;09/01/2023 01:15:00;27,92;25,0393;31,7159;69,2556;34,3805;21,8146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:16:00;09/01/2023 01:16:00;25,6476;22,2033;31,9314;61,086;33,1723;21,8133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:17:00;09/01/2023 01:17:00;22,6885;20,0437;32,0674;53,1084;34,1963;21,8133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:18:00;09/01/2023 01:18:00;20,5346;17,987;32,1947;45,6936;34,2884;21,816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:19:00;09/01/2023 01:19:00;18,4011;16,5314;32,3249;40,272;34,9359;21,8417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:20:00;09/01/2023 01:20:00;17,6532;17,0733;32,2729;41,6592;36,7726;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:21:00;09/01/2023 01:21:00;18,8221;18,7029;32,1181;46,1904;37,6151;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:22:00;09/01/2023 01:22:00;20,9147;20,4472;32,0341;53,5164;37,8021;21,8634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:23:00;09/01/2023 01:23:00;23,6326;23,2831;31,8258;62,988;39,0022;21,8688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:24:00;09/01/2023 01:24:00;26,3505;24,7545;31,7202;68,1204;37,1546;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:25:00;09/01/2023 01:25:00;26,6898;24,6516;31,713;67,9092;34,9359;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:26:00;09/01/2023 01:26:00;25,8683;22,4723;31,901;62,2296;33,454;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:27:00;09/01/2023 01:27:00;22,5209;19,7748;32,0414;52,8516;33,5489;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:28:00;09/01/2023 01:28:00;20,7512;18,9639;32,1369;49,2144;35,1201;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:29:00;09/01/2023 01:29:00;20,0646;18,422;32,1658;47,1168;35,4885;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:30:00;09/01/2023 01:30:00;19,6968;18,422;32,1861;47,3424;36,5017;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:31:00;09/01/2023 01:31:00;19,6886;18,8294;32,1123;48,3816;37,0435;21,8607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:32:00;09/01/2023 01:32:00;22,0468;21,4676;32,3163;58,59;38,2626;21,9013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:33:00;09/01/2023 01:33:00;25,1653;24,9048;31,9763;69,1596;39,9287;21,9054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:34:00;09/01/2023 01:34:00;29,1379;27,7368;31,8504;77,5908;38,6337;21,9054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:35:00;09/01/2023 01:35:00;30,9649;28,8166;31,7491;80,8596;36,6913;21,9027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:36:00;09/01/2023 01:36:00;31,2837;28,8166;31,7462;80,9868;34,7733;21,8823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:37:00;09/01/2023 01:37:00;29,9472;25,9846;31,9661;74,2428;33,7331;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:38:00;09/01/2023 01:38:00;27,1884;22,6067;32,2295;66,21;33,0856;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:39:00;09/01/2023 01:39:00;24,9119;21,9343;32,1774;60,972;35,1201;21,8823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:40:00;09/01/2023 01:40:00;24,6054;21,9343;32,1947;61,2576;35,6755;21,9054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:41:00;09/01/2023 01:41:00;23,5386;21,258;32,2569;58,7688;36,5992;21,9054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:42:00;09/01/2023 01:42:00;24,0904;22,6067;32,1296;62,7756;37,4309;21,9054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:43:00;09/01/2023 01:43:00;25,5495;24,2284;32,0775;67,3188;37,8942;21,9474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:44:00;09/01/2023 01:44:00;27,6789;25,7117;31,956;72,0588;37,2467;21,9474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:45:00;09/01/2023 01:45:00;28,7292;25,9846;31,9517;73,818;36,136;21,946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:46:00;09/01/2023 01:46:00;29,048;26,7835;31,9198;74,7204;36,3581;21,9067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:47:00;09/01/2023 01:47:00;29,2033;26,6886;31,9054;74,6328;35,6755;21,9406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:48:00;09/01/2023 01:48:00;29,0685;26,7914;31,9256;74,8932;35,3964;21,9081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:49:00;09/01/2023 01:49:00;28,3818;25,0393;32,0501;70,6032;34,6569;21,9176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:50:00;09/01/2023 01:50:00;27,1761;23,9595;32,0428;67,7028;34,8411;21,9514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:51:00;09/01/2023 01:51:00;26,371;23,5521;32,0833;66,2376;35,2122;21,9514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:52:00;09/01/2023 01:52:00;25,2756;22,6067;32,134;63,5148;35,8597;21,9514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:53:00;09/01/2023 01:53:00;25,3043;23,2831;32,0255;64,0548;37,2467;21,9514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:54:00;09/01/2023 01:54:00;25,9827;23,5521;32,0182;65,4552;36,1468;21,9514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:55:00;09/01/2023 01:55:00;25,9296;23,5521;31,998;65,0508;34,8546;21,9514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:56:00;09/01/2023 01:56:00;24,6013;21,258;32,2049;58,3584;33,9173;21,9514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:57:00;09/01/2023 01:57:00;22,2348;18,695;32,4523;49,4436;33,5949;21,9609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:58:00;09/01/2023 01:58:00;19,5946;17,6824;32,3857;44,9832;34,9359;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 02:59:00;09/01/2023 01:59:00;19,1573;17,6824;32,4074;45,0912;36,2281;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:00:00;09/01/2023 02:00:00;19,0551;18,2876;32,3322;46,7712;37,1546;22,0083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:01:00;09/01/2023 02:01:00;21,3725;21,1354;32,1209;57,174;38,7258;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:02:00;09/01/2023 02:02:00;23,9882;23,1803;32,0095;63,7548;37,8915;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:03:00;09/01/2023 02:03:00;25,5209;23,9595;32,0052;65,8968;36,3581;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:04:00;09/01/2023 02:04:00;25,7988;22,8797;32,1513;63,8448;34,8411;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:05:00;09/01/2023 02:05:00;25,3451;22,1914;32,2193;61,2816;34,9386;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:06:00;09/01/2023 02:06:00;24,6708;22,2033;32,1976;61,2036;35,7676;22,0503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:07:00;09/01/2023 02:07:00;24,0168;22,2033;32,1933;61,0848;36,1495;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:08:00;09/01/2023 02:08:00;24,3887;22,2033;32,1875;61,2036;37,3388;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:09:00;09/01/2023 02:09:00;25,7048;23,9595;32,0356;67,0068;37,1546;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:10:00;09/01/2023 02:10:00;26,5549;24,2284;32,0095;68,1396;36,3202;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:11:00;09/01/2023 02:11:00;26,698;24,2284;32,0631;68,0544;35,6755;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:12:00;09/01/2023 02:12:00;25,8601;23,2831;32,0486;64,812;34,6569;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:13:00;09/01/2023 02:13:00;24,5032;21,1314;32,2164;58,4916;34,2993;22,1289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:14:00;09/01/2023 02:14:00;23,5305;20,4472;32,351;56,0316;35,028;22,137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:15:00;09/01/2023 02:15:00;22,7008;20,4472;32,3134;55,7004;35,5806;22,137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:16:00;09/01/2023 02:16:00;22,5455;20,4472;32,2917;55,95;36,3229;22,137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:17:00;09/01/2023 02:17:00;22,5863;20,4472;32,2844;55,8252;36,136;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:18:00;09/01/2023 02:18:00;22,5209;20,4472;32,2917;55,9896;36,4042;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:19:00;09/01/2023 02:19:00;23,0114;21,1235;32,2642;57,1968;36,136;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:20:00;09/01/2023 02:20:00;23,2157;21,527;32,2049;58,986;36,8756;22,2264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:21:00;09/01/2023 02:21:00;24,3479;22,4723;32,1759;61,7592;36,4557;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:22:00;09/01/2023 02:22:00;24,4664;22,4723;32,1369;61,4256;35,3802;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:23:00;09/01/2023 02:23:00;24,3479;21,436;32,2454;58,83;34,749;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:24:00;09/01/2023 02:24:00;23,0359;20,1782;31,7506;52,968;33,1777;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:25:00;09/01/2023 02:25:00;20,1504;17,5479;32,2512;44,6976;33,2319;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:26:00;09/01/2023 02:26:00;17,9025;16,2625;32,3076;38,5884;34,925;22,2711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:27:00;09/01/2023 02:27:00;16,3699;15,4516;32,4002;35,7744;36,6913;22,2711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:28:00;09/01/2023 02:28:00;17,5919;18,0186;32,1427;43,7448;38,4008;22,2751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:29:00;09/01/2023 02:29:00;21,1068;21,2501;31,9473;56,7792;39,5386;22,2751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:30:00;09/01/2023 02:30:00;24,6626;23,9595;31,7954;65,2068;38,6337;22,2751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:31:00;09/01/2023 02:31:00;26,5917;25,3082;31,6421;69,8856;37,2467;22,2751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:32:00;09/01/2023 02:32:00;27,9977;26,388;31,6045;72,5244;36,2281;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:33:00;09/01/2023 02:33:00;27,5685;24,6319;31,781;68,7456;33,454;22,1844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:34:00;09/01/2023 02:34:00;24,6094;20,7201;32,0356;57,6228;32,7145;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:35:00;09/01/2023 02:35:00;21,0292;18,695;32,2005;48,132;34,1015;22,2088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:36:00;09/01/2023 02:36:00;18,9488;17,3422;32,2729;43,3764;34,8302;22,1939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:37:00;09/01/2023 02:37:00;18,5769;17,3422;32,2439;43,2324;36,6913;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:38:00;09/01/2023 02:38:00;18,8385;18,6989;32,1195;48,0984;37,8021;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:39:00;09/01/2023 02:39:00;21,1885;20,8546;32,0095;55,572;37,9863;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:40:00;09/01/2023 02:40:00;23,1994;22,4723;31,9054;60,9024;37,523;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:41:00;09/01/2023 02:41:00;24,6258;23,2831;31,8041;63,5988;37,0164;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:42:00;09/01/2023 02:42:00;25,6639;23,9595;31,7969;65,334;35,8841;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:43:00;09/01/2023 02:43:00;25,4882;22,9983;31,833;63,0948;35,3937;22,2061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:44:00;09/01/2023 02:44:00;25,1162;22,9469;31,7867;62,7744;35,5915;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:45:00;09/01/2023 02:45:00;24,0822;20,7201;32,0341;56,172;33,7331;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:46:00;09/01/2023 02:46:00;21,1068;18,695;32,1282;48,7068;33,8252;22,1844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:47:00;09/01/2023 02:47:00;19,1981;17,6152;32,2193;44,676;35,028;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:48:00;09/01/2023 02:48:00;19,006;17,6152;32,2193;44,5008;36,0439;22,2115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:49:00;09/01/2023 02:49:00;19,1859;18,2876;32,1774;46,1028;37,4309;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:50:00;09/01/2023 02:50:00;20,9065;20,7201;31,9517;54,8112;38,6337;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:51:00;09/01/2023 02:51:00;24,4296;23,9595;31,7173;65,0196;38,8884;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:52:00;09/01/2023 02:52:00;26,5467;24,6319;31,7274;67,2168;36,9677;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:53:00;09/01/2023 02:53:00;26,6653;24,6319;31,7303;67,098;35,4858;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:54:00;09/01/2023 02:54:00;26,2443;22,6067;31,8736;62,3772;33,6924;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:55:00;09/01/2023 02:55:00;23,6694;20,4472;32,0385;54,1836;33,3619;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:56:00;09/01/2023 02:56:00;20,9147;18,2876;32,2454;46,6596;34,0121;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:57:00;09/01/2023 02:57:00;19,3821;17,6152;32,2367;44,3892;36,3229;22,2088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:58:00;09/01/2023 02:58:00;19,3494;19,3674;32,0819;49,8756;37,6612;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 03:59:00;09/01/2023 02:59:00;21,54;20,7201;32,0095;55,1076;37,8021;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:00:00;09/01/2023 03:00:00;24,0618;23,2119;31,7998;62,8812;37,8996;22,2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:01:00;09/01/2023 03:01:00;25,5045;23,6865;31,7708;64,5876;36,4123;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:02:00;09/01/2023 03:02:00;25,713;23,6865;31,7867;64,6512;35,1201;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:03:00;09/01/2023 03:03:00;24,6708;21,523;31,9907;58,0848;33,8929;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:04:00;09/01/2023 03:04:00;22,9991;20,1782;32,0631;54,3948;34,9359;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:05:00;09/01/2023 03:05:00;22,1613;19,6403;32,1224;51,7668;35,2122;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:06:00;09/01/2023 03:06:00;20,8411;19,0984;32,1181;49,8948;35,8597;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:07:00;09/01/2023 03:07:00;20,6981;19,0984;32,1267;49,548;36,1197;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:08:00;09/01/2023 03:08:00;20,4815;19,0984;32,1195;49,5504;36,5071;22,1952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:09:00;09/01/2023 03:09:00;21,8261;20,7201;32,0356;55,4304;37,7072;22,225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:10:00;09/01/2023 03:10:00;23,2811;22,0688;31,8967;59,6592;36,9677;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:11:00;09/01/2023 03:11:00;24,0373;22,7412;31,7954;61,8384;36,5071;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:12:00;09/01/2023 03:12:00;24,7934;22,7412;31,8591;61,9392;35,4885;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:13:00;09/01/2023 03:13:00;24,401;22,2033;31,8793;60,4284;35,1093;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:14:00;09/01/2023 03:14:00;23,9106;21,527;31,956;58,1988;35,2122;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:15:00;09/01/2023 03:15:00;22,5291;19,7748;32,1325;52,6992;34,6569;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:16:00;09/01/2023 03:16:00;20,9229;18,695;32,147;48,9252;35,3043;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:17:00;09/01/2023 03:17:00;20,318;18,695;32,134;48,8244;36,415;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:18:00;09/01/2023 03:18:00;20,3221;19,3674;32,1079;50,718;36,9677;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:19:00;09/01/2023 03:19:00;21,3725;20,8546;31,9893;55,8996;38,2382;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:20:00;09/01/2023 03:20:00;23,8983;23,2831;31,8171;62,8044;37,7127;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:21:00;09/01/2023 03:21:00;25,0304;23,2791;31,8287;63,4092;36,3229;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:22:00;09/01/2023 03:22:00;25,3247;23,2159;31,8012;63,1752;35,2068;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:23:00;09/01/2023 03:23:00;24,4051;21,3925;31,969;57,7716;34,0094;22,1424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:24:00;09/01/2023 03:24:00;22,5455;20,0437;32,0718;53,5584;34,2884;22,1383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:25:00;09/01/2023 03:25:00;20,5183;17,6191;32,2642;44,904;34,4266;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:26:00;09/01/2023 03:26:00;19,1859;17,6152;32,2295;44,8092;36,2335;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:27:00;09/01/2023 03:27:00;19,8439;19,0984;32,1065;49,53;37,9863;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:28:00;09/01/2023 03:28:00;22,897;22,2033;31,9083;59,82;38,4495;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:29:00;09/01/2023 03:29:00;24,8915;23,2831;31,8244;63,6264;37,0625;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:30:00;09/01/2023 03:30:00;25,3656;23,2831;31,8113;63,786;35,9518;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:31:00;09/01/2023 03:31:00;25,4432;23,2831;31,8113;63,8664;34,749;22,179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:32:00;09/01/2023 03:32:00;24,1435;20,8546;32,0284;56,0196;33,9173;22,1817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:33:00;09/01/2023 03:33:00;22,1122;19,3674;32,1398;50,3592;34,2884;22,1654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:34:00;09/01/2023 03:34:00;20,6572;18,695;32,147;47,5944;35,3043;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:35:00;09/01/2023 03:35:00;20,4202;19,3674;32,0284;50,4804;37,8942;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:36:00;09/01/2023 03:36:00;22,1286;20,8546;31,998;55,9116;37,4309;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:37:00;09/01/2023 03:37:00;23,1217;21,6614;31,9256;58,3944;36,0439;22,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:38:00;09/01/2023 03:38:00;23,5427;21,6614;31,8461;58,3584;36,415;22,1397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:39:00;09/01/2023 03:39:00;23,4405;21,6496;31,8157;58,0824;34,3805;22,137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:40:00;09/01/2023 03:40:00;21,2989;17,6666;32,1861;46,8156;32,6224;22,137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2023 04:41:00;09/01/2023 03:41:00;16,7745;14,2373;32,3944;30,2388;32,346;22,137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
