LocalCol;TimeCol;PLC1_AI_FT_PORT_IST;PLC1_AI_POS_GETTO1;PLC1_AI_PT_TURBINA;PLC1_AI_POT_ATTIVA;PLC1_AI_POS_GETTO2;PLC1_AI_LT_BACINO;FREE6;FREE7;FREE8;FREE9;FREE10;FREE11;FREE12;FREE13;FREE14;FREE15;FREE16;FREE17;FREE18;FREE19;Info
;;MISURATORE DI PORTATA [EW168];POSIZIONE GETTO 1 [EW64];PRESSIONE ACQUA TURBINA [EW164];G1 : Potenza attiva prodotta Turbina [STRUMENTO];POSIZIONE GETTO 2 [EW66];LIVELLO ALL'OPERA DI PRESA [PlcOperaP];;;;;;;;;;;;;;;
14/08/2023 05:15;14/08/2023 03:15;0,332103;0,2;32,5738;0;0;44,1819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 05:30;14/08/2023 03:30;0,323929;0,2;32,1354;0;0;42,6296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 05:45;14/08/2023 03:45;0,315755;0,2;32,6201;0;0;45,382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 06:00;14/08/2023 04:00;0,348452;0,2;32,053;0;0;42,979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 06:15;14/08/2023 04:15;0,372975;0,2;31,5943;0;0;43,2554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 06:30;14/08/2023 04:30;0,323929;0,2;32,2873;0;0;44,1358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 06:45;14/08/2023 04:45;0,303494;0,2;32,5825;0;0;43,9949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 07:00;14/08/2023 05:00;0,303494;0,2;32,5159;0;0;43,8107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 07:15;14/08/2023 05:15;0,328016;0,2;32,2063;0;0;42,979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 07:30;14/08/2023 05:30;16,1451;16,5828;31,2572;38,886;0;41,8683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 07:45;14/08/2023 05:45;19,0673;18,695;30,8492;46,164;0;40,251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 08:00;14/08/2023 06:00;0,234014;0,2;31,2905;0;0;39,9287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 08:15;14/08/2023 06:15;13,1451;14,1029;30,7393;27,9684;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 08:30;14/08/2023 06:30;0,356627;0,2;31,3527;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 08:45;14/08/2023 06:45;0,311668;0,2;31,2529;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 09:00;14/08/2023 07:00;0,328016;0,2;31,5408;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 09:15;14/08/2023 07:15;0,315755;0,2;31,224;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 09:30;14/08/2023 07:30;0,344365;0,2;31,5553;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 09:45;14/08/2023 07:45;0,344365;0,2;31,8388;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 10:00;14/08/2023 08:00;0,291232;0,2;31,7347;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 10:15;14/08/2023 08:15;0,323929;0,2;31,7708;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 10:30;14/08/2023 08:30;0,323929;0,2;31,8027;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 10:45;14/08/2023 08:45;0,270798;0,2;31,2659;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 11:00;14/08/2023 09:00;0,332103;0,2;31,2833;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 11:15;14/08/2023 09:15;0,328016;0,2;31,535;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 11:30;14/08/2023 09:30;0,348452;0,2;31,3874;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 11:45;14/08/2023 09:45;0,332103;0,2;31,3585;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 12:00;14/08/2023 10:00;0,311668;0,2;31,3903;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 12:15;14/08/2023 10:15;0,315755;0,2;31,9517;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 12:30;14/08/2023 10:30;0,344365;0,2;32,1441;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 12:45;14/08/2023 10:45;0,336191;0,2;33,0252;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 13:00;14/08/2023 11:00;0,332103;0,2;31,7448;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 13:15;14/08/2023 11:15;0,307581;0,2;31,7245;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 13:30;14/08/2023 11:30;0,356627;0,2;31,2283;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 13:45;14/08/2023 11:45;0,409759;0,2;31,1704;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 14:00;14/08/2023 12:00;0,344365;0,2;31,4424;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 14:15;14/08/2023 12:15;0,344365;0,2;31,2601;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 14:30;14/08/2023 12:30;0,242188;0,2;31,3006;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 14:45;14/08/2023 12:45;0,29532;0,2;31,3325;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 15:00;14/08/2023 13:00;0,352539;0,2;31,781;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 15:15;14/08/2023 13:15;0,274884;0,2;31,8736;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 15:30;14/08/2023 13:30;0,315755;0,2;32,0558;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 15:45;14/08/2023 13:45;0,385236;0,2;32,1499;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 16:00;14/08/2023 14:00;0,3648;0,2;32,2569;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 16:15;14/08/2023 14:15;0,311668;0,2;31,8576;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 16:30;14/08/2023 14:30;0,29532;0,2;31,765;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 16:45;14/08/2023 14:45;0,303494;0,2;31,5914;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 17:00;14/08/2023 15:00;0,323929;0,2;31,5683;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 17:15;14/08/2023 15:15;0,303494;0,2;31,4308;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 17:30;14/08/2023 15:30;0,377062;0,2;31,4395;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 17:45;14/08/2023 15:45;0,336191;0,2;31,862;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 18:00;14/08/2023 16:00;0,372975;0,2;31,8736;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 18:15;14/08/2023 16:15;0,29532;0,2;31,8099;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 18:30;14/08/2023 16:30;0,311668;0,2;31,794;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 18:45;14/08/2023 16:45;0,352539;0,2;31,6421;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 19:00;14/08/2023 17:00;0,315755;0,2;31,5437;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 19:15;14/08/2023 17:15;0,250361;0,2;31,5871;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 19:30;14/08/2023 17:30;0,315755;0,2;31,3368;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 19:45;14/08/2023 17:45;0,250361;0,2;31,1155;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 20:00;14/08/2023 18:00;0,234014;0,2;31,1126;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 20:15;14/08/2023 18:15;0,368887;0,2;31,0851;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 20:30;14/08/2023 18:30;0,287146;0,2;31,3165;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 20:45;14/08/2023 18:45;0,246275;0,2;31,535;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 21:00;14/08/2023 19:00;0,291232;0,2;31,5611;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 21:15;14/08/2023 19:15;0,283058;0,2;31,6073;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 21:30;14/08/2023 19:30;0,209491;0,2;31,5582;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 21:45;14/08/2023 19:45;0,368887;0,2;31,2659;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 22:00;14/08/2023 20:00;0,303494;0,2;31,2297;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 22:15;14/08/2023 20:15;0,283058;0,2;31,208;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 22:30;14/08/2023 20:30;0,307581;0,2;31,305;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 22:45;14/08/2023 20:45;0,291232;0,2;31,8171;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 23:00;14/08/2023 21:00;0,291232;0,2;31,8446;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 23:15;14/08/2023 21:15;0,303494;0,2;32,3756;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 23:30;14/08/2023 21:30;0,311668;0,2;32,4508;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/08/2023 23:45;14/08/2023 21:45;0,283058;0,2;32,5752;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023;14/08/2023 22:00;0,303494;0,2;32,4841;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 00:15;14/08/2023 22:15;0,356627;0,2;32,4696;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 00:30;14/08/2023 22:30;0,254449;0,2;32,173;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 00:45;14/08/2023 22:45;0,270798;0,2;31,9878;0;0;39,8338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 01:00;14/08/2023 23:00;1,21083;6,40981;31,9025;0;0;41,8738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 01:15;14/08/2023 23:15;0,303494;0,2;31,9763;0;0;42,1474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 01:30;14/08/2023 23:30;0,22584;0,2;32,1398;0;0;42,8057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 01:45;14/08/2023 23:45;0,283058;0,2;32,5159;0;0;43,9028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 02:00;15/08/2023;0,221751;0,2;32,7778;0;0;44,5503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 02:15;15/08/2023 00:15;0,274884;0,2;32,785;0;0;44,572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 02:30;15/08/2023 00:30;0,3648;0,2;32,8791;0;0;44,9729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 02:45;15/08/2023 00:45;0,307581;0,2;32,7995;0;0;44,7345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 03:00;15/08/2023 01:00;0,22584;0,2;32,7633;0;0;44,5503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 03:15;15/08/2023 01:15;0,234014;0,2;32,7734;0;0;44,7318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 03:30;15/08/2023 01:30;0,29532;0,2;32,8024;0;0;44,8266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 03:45;15/08/2023 01:45;0,303494;0,2;32,5029;0;0;43,9597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 04:00;15/08/2023 02:00;0,315755;0,2;32,5043;0;0;43,9028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 04:15;15/08/2023 02:15;0,29532;0,2;32,3423;0;0;43,6265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 04:30;15/08/2023 02:30;0,262624;0,2;32,2352;0;0;43,4423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 04:45;15/08/2023 02:45;0,287146;0,2;32,215;0;0;43,3475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 05:00;15/08/2023 03:00;0,29532;0,2;32,4479;0;0;43,7186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 05:15;15/08/2023 03:15;0,303494;0,2;32,555;0;0;44,1819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 05:30;15/08/2023 03:30;0,242188;0,2;32,7271;0;0;44,8266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 05:45;15/08/2023 03:45;0,323929;0,2;32,6722;0;0;44,3959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 06:00;15/08/2023 04:00;0,287146;0,2;32,7373;0;0;44,4582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 06:15;15/08/2023 04:15;0,336191;0,2;32,5318;0;0;43,8324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 06:30;15/08/2023 04:30;0,303494;0,2;32,3293;0;0;43,6319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 06:45;15/08/2023 04:45;0,270798;0,2;32,2439;0;0;43,2554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 07:00;15/08/2023 05:00;0,348452;0,2;32,0139;0;0;42,1826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 07:15;15/08/2023 05:15;0,307581;0,2;31,658;0;0;41,3157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 07:30;15/08/2023 05:30;0,307581;0,2;31,5148;0;0;40,6845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 07:45;15/08/2023 05:45;0,291232;0,2;31,5611;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 08:00;15/08/2023 06:00;0,303494;0,2;32,1123;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 08:15;15/08/2023 06:15;0,287146;0,2;31,8678;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 08:30;15/08/2023 06:30;0,303494;0,2;31,7824;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 08:45;15/08/2023 06:45;0,283058;0,2;31,7028;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 09:00;15/08/2023 07:00;0,307581;0,2;31,7086;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 09:15;15/08/2023 07:15;0,246275;0,2;31,305;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 09:30;15/08/2023 07:30;0,287146;0,2;31,0692;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 09:45;15/08/2023 07:45;0,315755;0,2;31,0807;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 10:00;15/08/2023 08:00;0,332103;0,2;31,0648;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 10:15;15/08/2023 08:15;0,315755;0,2;31,0778;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 10:30;15/08/2023 08:30;0,311668;0,2;31,0807;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 10:45;15/08/2023 08:45;0,270798;0,2;31,0692;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 11:00;15/08/2023 09:00;0,29532;0,2;31,5712;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 11:15;15/08/2023 09:15;0,315755;0,2;32,0269;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 11:30;15/08/2023 09:30;0,307581;0,2;32,0428;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 11:45;15/08/2023 09:45;0,3648;0,2;31,985;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 12:00;15/08/2023 10:00;0,315755;0,2;31,8736;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 12:15;15/08/2023 10:15;0,291232;0,2;31,2818;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 12:30;15/08/2023 10:30;0,29532;0,2;31,3759;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 12:45;15/08/2023 10:45;0,287146;0,2;31,3079;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 13:00;15/08/2023 11:00;0,246275;0,2;31,3947;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 13:15;15/08/2023 11:15;0,291232;0,2;31,4887;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 13:30;15/08/2023 11:30;0,303494;0,2;31,5032;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 13:45;15/08/2023 11:45;0,29532;0,2;31,9806;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 14:00;15/08/2023 12:00;0,332103;0,2;32,1861;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 14:15;15/08/2023 12:15;0,26671;0,2;32,1644;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 14:30;15/08/2023 12:30;0,246275;0,2;32,3929;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 14:45;15/08/2023 12:45;0,303494;0,2;32,4117;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 15:00;15/08/2023 13:00;0,246275;0,2;32,079;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 15:15;15/08/2023 13:15;0,332103;0,2;31,6927;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 15:30;15/08/2023 13:30;0,29532;0,2;31,7159;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 15:45;15/08/2023 13:45;0,291232;0,2;31,6059;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 16:00;15/08/2023 14:00;0,209491;0,2;31,6913;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 16:15;15/08/2023 14:15;0,29532;0,2;31,6782;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 16:30;15/08/2023 14:30;0,26671;0,2;31,9387;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 16:45;15/08/2023 14:45;0,287146;0,2;32,1774;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 17:00;15/08/2023 15:00;0,274884;0,2;32,0457;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 17:15;15/08/2023 15:15;0,274884;0,2;32,2772;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 17:30;15/08/2023 15:30;0,328016;0,2;32,2627;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 17:45;15/08/2023 15:45;0,250361;0,2;32,1007;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 18:00;15/08/2023 16:00;0,377062;0,2;31,6913;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 18:15;15/08/2023 16:15;0,229926;0,2;31,6479;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 18:30;15/08/2023 16:30;0,254449;0,2;31,3252;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 18:45;15/08/2023 16:45;0,254449;0,2;31,2312;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 19:00;15/08/2023 17:00;0,287146;0,2;31,224;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 19:15;15/08/2023 17:15;0,242188;0,2;31,3079;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 19:30;15/08/2023 17:30;0,242188;0,2;31,9372;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 19:45;15/08/2023 17:45;0,283058;0,2;31,7491;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 20:00;15/08/2023 18:00;0,291232;0,2;31,8171;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 20:15;15/08/2023 18:15;0,242188;0,2;31,7173;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 20:30;15/08/2023 18:30;0,291232;0,2;31,6045;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 20:45;15/08/2023 18:45;0,356627;0,2;31,1791;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 21:00;15/08/2023 19:00;0,270798;0,2;31,2297;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 21:15;15/08/2023 19:15;0,29532;0,2;31,2514;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 21:30;15/08/2023 19:30;0,287146;0,2;31,2674;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 21:45;15/08/2023 19:45;0,287146;0,2;31,318;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 22:00;15/08/2023 20:00;0,291232;0,2;31,2862;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 22:15;15/08/2023 20:15;0,283058;0,2;31,8837;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 22:30;15/08/2023 20:30;0,348452;0,2;32,2439;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 22:45;15/08/2023 20:45;0,262624;0,2;32,2049;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 23:00;15/08/2023 21:00;0,262624;0,2;32,2743;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 23:15;15/08/2023 21:15;0,274884;0,2;32,3177;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 23:30;15/08/2023 21:30;0,270798;0,2;32,3278;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2023 23:45;15/08/2023 21:45;0,234014;0,2;31,8461;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/08/2023;15/08/2023 22:00;0,270798;0,2;31,8808;0;0;40,7603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/08/2023 00:15;15/08/2023 22:15;0,254449;0,2;31,9256;0;0;42,3316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/08/2023 00:30;15/08/2023 22:30;0,283058;0,2;31,9531;0;0;42,6079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/08/2023 00:45;15/08/2023 22:45;0,274884;0,2;31,8547;0;0;42,1474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/08/2023 01:00;15/08/2023 23:00;0,287146;0,2;32,3886;0;0;42,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/08/2023 01:15;15/08/2023 23:15;0,29532;0,2;32,432;0;0;43,6265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/08/2023 01:30;15/08/2023 23:30;0,205403;0,2;32,6852;0;0;44,358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/08/2023 01:45;15/08/2023 23:45;0,254449;0,2;32,5883;0;0;43,9028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/08/2023 02:00;16/08/2023;0,270798;0,2;32,6722;0;0;44,1819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/08/2023 02:15;16/08/2023 00:15;0,250361;0,2;32,6924;0;0;44,274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/08/2023 02:30;16/08/2023 00:30;0,213577;0,2;32,568;0;0;43,8134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
