VarName;TimeString;VarValue;Validity;Time_ms
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 10:08;'0,0000000000018387';1;44332422653
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 10:23;'0,0000000000105495';1;44332433071
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 10:38;'0,000000000000634728';1;44332443487
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 10:53;'0,000000121791';1;44332453903
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 11:08;'8,43446E-21';1;44332464321
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 11:23;'2,11423E-27';1;44332474737
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 11:38;'0,000000708107';1;44332485154
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 11:53;'1,36883E-21';1;44332495570
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 12:08;'0,000820267';1;44332505987
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 12:23;'0,000307565';1;44332516404
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 12:38;'3,8497E-22';1;44332526820
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 12:53;'0,00000360953';1;44332537237
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 13:08;'0,00000319844';1;44332547654
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 13:23;'1,40148E-23';1;44332558071
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 13:38;'0,00000255534';1;44332568488
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 13:53;'5,60714E-22';1;44332578904
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 14:08;'1,85812E-29';1;44332589320
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 14:23;'0,00000017758';1;44332599738
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 14:38;'6,90558E-21';1;44332610153
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 14:53;'0,0000000868848';1;44332620571
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 15:08;'1,15732E-19';1;44332630988
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 15:23;'0,0000000231805';1;44332641404
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 15:38;'0,0000000000466387';1;44332651821
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 15:53;'4,69753E-18';1;44332662237
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 16:08;'0,000153786';1;44332672654
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 16:23;'1,21934E-15';1;44332683071
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 16:38;'7,64248E-34';1;44332693487
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 16:53;'0,0000000606531';1;44332703904
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 17:08;'4,051E-19';1;44332714320
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 17:23;'0,00000000548108';1;44332724738
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 17:38;'0,0000000000934185';1;44332735154
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 17:53;'3,74845E-22';1;44332745571
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 18:08;'0,0000000000612111';1;44332755987
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 18:23;'1,94269E-17';1;44332766404
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 18:38;'4,22761E-24';1;44332776821
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 18:53;'0,0000000239944';1;44332787237
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 19:08;'4,65128E-21';1;44332797654
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 19:23;'0,000000023594';1;44332808070
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 19:38;'3,89519E-22';1;44332818487
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 19:53;'0,00000000000452247';1;44332828904
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 20:08;'1,74902E-16';1;44332839321
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 20:23;'6,20989E-24';1;44332849737
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 20:38;'0,000000117267';1;44332860153
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 20:53;'1,07906E-16';1;44332870570
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 21:08;'0,000103085';1;44332880987
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 21:23;'0,00000000015619';1;44332891404
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 21:38;'1,43625E-14';1;44332901820
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 21:53;'0,00000350974';1;44332912238
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 22:08;'1,49867E-20';1;44332922654
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 22:23;'0,00000464389';1;44332933071
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 22:38;'0,000000000000243643';1;44332943487
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 22:53;'7,0923E-24';1;44332953904
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 23:08;'0,0000000000183629';1;44332964320
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 23:23;'0,000000000000410269';1;44332974738
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 23:38;'0,0000000011675';1;44332985154
Analog_IN_DB v1.3_Durchfluss_Wert_g;16/05/2021 23:53;'0,00000000000798697';1;44332995571
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 00:08;'1,56383E-23';1;44333005987
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 00:23;'0,000449088';1;44333016404
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 00:38;'0,0000000164643';1;44333026820
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 00:53;'1,98313E-28';1;44333037238
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 01:08;'0,000000000000127827';1;44333047654
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 01:23;'1,14294E-17';1;44333058070
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 01:38;'0,000012969';1;44333068487
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 01:53;'3,96277E-17';1;44333078904
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 02:08;'0,00000311853';1;44333089321
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 02:23;'0,000000000152923';1;44333099737
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 02:38;'1,37792E-21';1;44333110154
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 02:53;'0,00000844864';1;44333120571
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 03:08;'0,000000000000063996';1;44333130988
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 03:23;'0,000000584936';1;44333141404
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 03:38;'0,000000000000676458';1;44333151821
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 03:53;'5,03702E-15';1;44333162237
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 04:08;'0,000000130794';1;44333172654
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 04:23;'0,000000000618329';1;44333183071
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 04:38;'1,79836E-23';1;44333193487
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 04:53;'0,0000703123';1;44333203904
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 05:08;'1,33422E-25';1;44333214321
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 05:23;'0,000371972';1;44333224737
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 05:38;'6,72665E-16';1;44333235154
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 05:53;'8,06302E-26';1;44333245570
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 06:08;'0,0000308283';1;44333255987
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 06:23;'0,000000767631';1;44333266404
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 06:38;'0,00000124767';1;44333276820
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 06:53;'0,000000146741';1;44333287237
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 07:08;'0,00000000605752';1;44333297654
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 07:23;'0,000000000233071';1;44333308071
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 07:38;'0,0000000000550949';1;44333318487
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 07:53;'0,000756675';1;44333328936
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 08:08;'3,12544E-15';1;44333339353
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 08:23;'0,0000000081768';1;44333349770
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 08:38;'0,0000000171558';1;44333360187
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 08:53;'2,66524E-26';1;44333370603
$RT_OFF$;17/05/2021 08:54;'0';2;44333371184
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 09:26;'0,0000000000821465';1;44333393374
$RT_OFF$;17/05/2021 09:28;'0';2;44333394954
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 13:03;'0,000000130981';1;44333544304
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 13:18;'2,01951E-16';1;44333554720
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 13:33;'0,0000000667731';1;44333565137
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 13:48;'0,0000000215712';1;44333575553
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 14:03;'2,36649E-16';1;44333585970
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 14:18;'8,28319E-14';1;44333596388
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 14:33;'0,00000000000286376';1;44333606804
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 14:48;'8,01775E-27';1;44333617221
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 15:03;'0,00000000909803';1;44333627637
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 15:18;'1,52501E-17';1;44333638054
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 15:33;'0,000000134465';1;44333648471
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 15:48;'0,000000000129714';1;44333658887
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 16:03;'6,5843E-25';1;44333669303
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 16:18;'0,000000280097';1;44333679720
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 16:33;'2,66716E-19';1;44333690138
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 16:48;'4,25604E-21';1;44333700553
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 17:03;'0,000000000000419975';1;44333710971
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 17:18;'2,28703E-27';1;44333721387
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 17:33;'0,000000467758';1;44333731804
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 17:48;'0,000000000132681';1;44333742220
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 18:03;'0,0000136751';1;44333752637
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 18:18;'0,00000154333';1;44333763054
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 18:33;'1,30925E-19';1;44333773471
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 18:48;'0,000000000159054';1;44333783888
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 19:03;'2,30287E-22';1;44333794303
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 19:18;'0,00000281668';1;44333804721
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 19:33;'0,00000000000567318';1;44333815137
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 19:48;'7,22497E-21';1;44333825553
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 20:03;'0,000000000715082';1;44333835970
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 20:18;'1,77833E-18';1;44333846387
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 20:33;'1,56551E-30';1;44333856804
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 20:48;'2,33753E-14';1;44333867220
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 21:03;'3,08653E-24';1;44333877637
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 21:18;'0,00000560406';1;44333888054
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 21:33;'3,41722E-16';1;44333898470
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 21:48;'7,50824E-30';1;44333908887
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 22:03;'1,13517E-15';1;44333919304
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 22:18;'1,43908E-17';1;44333929720
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 22:33;'0,00000000791966';1;44333940137
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 22:48;'0,0000000031146';1;44333950553
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 23:03;'0,0000000365778';1;44333960970
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 23:18;'0,000000000124779';1;44333971387
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 23:33;'4,20045E-23';1;44333981804
Analog_IN_DB v1.3_Durchfluss_Wert_g;17/05/2021 23:48;'0,0000000245706';1;44333992220
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 00:03;'4,76578E-16';1;44334002637
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 00:18;'3,80063E-22';1;44334013054
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 00:33;'0,00000000132482';1;44334023471
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 00:48;'2,16109E-18';1;44334033887
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 01:03;'0,00000000383354';1;44334044303
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 01:18;'1,42284E-17';1;44334054720
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 01:33;'0,000000000549526';1;44334065137
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 01:48;'0,00000015106';1;44334075553
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 02:03;'2,60188E-14';1;44334085971
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 02:18;'0,00000000000182804';1;44334096387
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 02:33;'3,90687E-16';1;44334106804
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 02:48;'0,000000689592';1;44334117221
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 03:03;'0,000000000397755';1;44334127637
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 03:18;'9,20599E-21';1;44334138053
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 03:33;'0,0000154566';1;44334148470
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 03:48;'0,0000704833';1;44334158887
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 04:03;'0,000378339';1;44334169304
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 04:18;'0,00000000643001';1;44334179720
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 04:33;'2,43275E-21';1;44334190138
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 04:48;'0,000342254';1;44334200554
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 05:03;'0,00000044004';1;44334210970
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 05:18;'1,54883E-23';1;44334221387
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 05:33;'0,00000000230915';1;44334231804
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 05:48;'8,0919E-21';1;44334242220
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 06:03;'0,0000000000582608';1;44334252637
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 06:18;'3,10293E-19';1;44334263054
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 06:33;'0,0000763672';1;44334273470
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 06:48;'0,00000000326468';1;44334283888
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 07:03;'1,9196E-15';1;44334294303
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 07:18;'0,000000447441';1;44334304720
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 07:33;'2,95873E-15';1;44334315138
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 07:48;'1,38715E-24';1;44334325554
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 08:03;'0,00000000000426206';1;44334335970
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 08:18;'4,61748E-15';1;44334346387
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 08:33;'0,00000127658';1;44334356804
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 08:48;'0,00000000000510522';1;44334367221
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 09:03;'1,00515E-20';1;44334377637
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 09:18;'0,000000000304497';1;44334388054
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 09:33;'6,46149E-20';1;44334398470
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 09:48;'0,000126447';1;44334408887
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 10:03;'0,0000000769618';1;44334419304
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 10:18;'9,73762E-20';1;44334429720
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 10:33;'0,000000117911';1;44334440137
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 10:48;'4,3801E-17';1;44334450553
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 11:03;'0,00000000155786';1;44334460970
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 11:18;'0,00000000345789';1;44334471387
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 11:33;'8,80289E-21';1;44334481804
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 11:48;'0,0000154216';1;44334492220
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 12:03;'2,72359E-21';1;44334502637
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 12:18;'0,00000000300808';1;44334513053
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 12:33;'0,0000000000112318';1;44334523471
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 12:48;'0,000000000000568133';1;44334533887
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 13:03;'0,000000210615';1;44334544304
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 13:18;'2,60236E-14';1;44334554721
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 13:33;'2,28384E-28';1;44334565137
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 13:48;'0,000000000033009';1;44334575553
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 14:03;'7,99651E-26';1;44334585970
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 14:18;'0,00000214366';1;44334596388
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 14:33;'9,80749E-15';1;44334606803
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 14:48;'1,9023E-25';1;44334617220
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 15:03;'0,000000000000530776';1;44334627637
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 15:18;'1,61433E-23';1;44334638054
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 15:33;'0,000000209254';1;44334648470
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 15:48;'0,000000000000392516';1;44334658887
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 16:03;'1,14444E-22';1;44334669304
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 16:18;'0,00000417179';1;44334679720
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 16:33;'8,90006E-22';1;44334690137
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 16:48;'0,00000518572';1;44334700554
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 17:03;'7,15837E-24';1;44334710970
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 17:18;'0,000000148606';1;44334721387
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 17:33;'0,0000000000152072';1;44334731804
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 17:48;'1,17592E-15';1;44334742221
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 18:03;'0,0000000151115';1;44334752637
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 18:18;'7,14989E-18';1;44334763053
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 18:33;'0,000000115053';1;44334773470
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 18:48;'0,00000000384064';1;44334783887
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 19:03;'0,00000417179';1;44334794304
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 19:18;'0,0000000696656';1;44334804720
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 19:33;'0,00000000000286072';1;44334815137
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 19:48;'0,00000000190277';1;44334825553
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 20:03;'0,000000000373444';1;44334835970
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 20:18;'1,21907E-25';1;44334846387
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 20:33;'0,0000000697288';1;44334856804
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 20:48;'0,00000000888995';1;44334867220
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 21:03;'0,0000000680202';1;44334877637
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 21:18;'4,92226E-15';1;44334888053
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 21:33;'1,46874E-21';1;44334898471
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 21:48;'0,0000768313';1;44334908887
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 22:03;'5,86253E-21';1;44334919304
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 22:18;'0,00000215714';1;44334929721
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 22:33;'5,21319E-15';1;44334940137
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 22:48;'4,18862E-21';1;44334950554
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 23:03;'0,0000000141494';1;44334960970
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 23:18;'4,5923E-16';1;44334971388
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 23:33;'9,55273E-28';1;44334981803
Analog_IN_DB v1.3_Durchfluss_Wert_g;18/05/2021 23:48;'0,00000000000312182';1;44334992221
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 00:03;'2,42937E-26';1;44335002637
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 00:18;'0,000000131535';1;44335013053
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 00:33;'6,29102E-17';1;44335023471
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 00:48;'0,0000000604188';1;44335033887
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 01:03;'0,00000000000156741';1;44335044303
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 01:18;'6,56469E-23';1;44335054720
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 01:33;'0,00000105102';1;44335065137
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 01:48;'1,18459E-18';1;44335075554
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 02:03;'0,00000000135162';1;44335085970
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 02:18;'0,00000000000311799';1;44335096387
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 02:33;'1,08275E-23';1;44335106804
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 02:48;'0,00000628932';1;44335117220
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 03:03;'2,64207E-19';1;44335127637
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 03:18;'0,0000000228403';1;44335138053
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 03:33;'0,00000509699';1;44335148470
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 03:48;'0,000000000906016';1;44335158887
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 04:03;'0,000000710137';1;44335169303
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 04:18;'5,82066E-16';1;44335179720
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 04:33;'2,22358E-28';1;44335190138
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 04:48;'0,0000000000165486';1;44335200553
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 05:03;'1,17741E-15';1;44335210971
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 05:18;'0,000000827442';1;44335221387
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 05:33;'0,000000000000003392';1;44335231804
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 05:48;'1,65025E-27';1;44335242220
Analog_IN_DB v1.3_Durchfluss_Wert_g;19/05/2021 06:03;'0,00000000424072';1;44335252637
