,t,Q,P,h,Target,dt,tIn,tOff
163,2024-05-02 16:53:12,27.07993,50.936,273.327438536,54.89497912793887,9.750277777777777,2024-05-28,2024-05-28 09:53:56
164,2024-05-02 17:08:12,27.0436,51.0125,273.420132902,54.839924629356496,9.750277777777777,2024-05-28,2024-05-28 09:53:56
165,2024-05-02 17:23:12,27.07993,50.96,274.143230536,55.05882248392466,9.750277777777777,2024-05-28,2024-05-28 09:53:56
166,2024-05-02 17:38:12,27.07312,50.8605,273.735334536,54.96307533834419,9.750277777777777,2024-05-28,2024-05-28 09:53:56
167,2024-05-02 17:53:12,26.98683,50.1345,271.862684,54.41308244912367,9.750277777777777,2024-05-28,2024-05-28 09:53:56
168,2024-05-02 18:08:12,26.94142,50.6595,272.678476,54.484528365464065,9.750277777777777,2024-05-28,2024-05-28 09:53:56
169,2024-05-02 18:23:12,26.91644,50.094,270.935638366,54.08609287788278,9.750277777777777,2024-05-28,2024-05-28 09:53:56
170,2024-05-02 18:38:12,26.93915,49.6205,271.009875438,54.14655875356747,9.750277777777777,2024-05-28,2024-05-28 09:53:56
171,2024-05-02 18:53:12,26.95504,50.4375,272.82684817,54.54173412400763,9.750277777777777,2024-05-28,2024-05-28 09:53:56
172,2024-05-02 19:08:12,26.97094,50.1775,272.437511438,54.49602718932099,9.750277777777777,2024-05-28,2024-05-28 09:53:56
173,2024-05-02 19:23:12,26.94823,50.4915,271.71431183,54.30559984474557,9.750277777777777,2024-05-28,2024-05-28 09:53:56
174,2024-05-02 19:38:12,27.05949,50.5345,272.585781634,54.70470259806839,9.750277777777777,2024-05-28,2024-05-28 09:53:56
175,2024-05-02 19:53:12,27.10263,50.3035,273.142049804,54.903730734409066,9.750277777777777,2024-05-28,2024-05-28 09:53:56
176,2024-05-02 20:08:12,26.97321,50.5655,273.197625634,54.6526732499828,9.750277777777777,2024-05-28,2024-05-28 09:53:56
177,2024-05-02 20:23:12,27.0436,50.783,273.568403098,54.86966320890848,9.750277777777777,2024-05-28,2024-05-28 09:53:56
178,2024-05-02 20:38:12,27.05949,50.8795,272.604340902,54.70842722093864,9.750277777777777,2024-05-28,2024-05-28 09:53:56
179,2024-05-02 20:53:12,27.05268,50.808,273.865147438,54.94762397257699,9.750277777777777,2024-05-28,2024-05-28 09:53:56
180,2024-05-02 21:08:12,27.07085,50.3425,272.882424,54.7872260573905,9.750277777777777,2024-05-28,2024-05-28 09:53:56
181,2024-05-02 21:23:12,26.95277,50.4445,272.919542536,54.55567021204191,9.750277777777777,2024-05-28,2024-05-28 09:53:56
