,t,Q,P,h,Target,dt,tIn,tOff,PRDay
74,2024-02-11 18:40:31,71.60313,152.016,274.172293126,176.3880988680053,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.93411095834719
75,2024-02-11 18:55:31,70.91665,150.6304,274.227868956,174.6717902270376,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.9557605485515
76,2024-02-11 19:10:31,72.37542,152.7108,274.876321622,178.74838858034119,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.24783271469289
77,2024-02-11 19:25:31,72.27352,152.1608,273.190487454,177.40199030575198,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.55774263410854
78,2024-02-11 19:40:31,71.96246,152.4904,273.783262316,177.0217390899744,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.89702021662454
79,2024-02-11 19:55:31,71.25453,151.2583,274.15383583199997,175.4566274062944,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.93023596605644
80,2024-02-11 20:10:31,73.08336,155.4462,273.394231506,179.5749903767505,21.00111111111111,2024-02-11,2024-02-11 21:10:31,79.30548944443271
81,2024-02-11 20:25:31,72.1609,152.5095,274.654018302,178.07444780307029,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.4404346359819
82,2024-02-11 20:40:31,70.8362,150.4258,273.635094094,174.0964925512237,21.00111111111111,2024-02-11,2024-02-11 21:10:31,79.10906863087061
83,2024-02-11 20:55:31,71.64603,151.8621,274.042684172,176.41034572291673,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.8442543932889
84,2024-02-11 21:10:31,70.67531,148.82,273.764805022,163.25910211178658,21.00111111111111,2024-02-11,2024-02-11 21:10:31,78.4055771212084
