,t,Q,P,h,Target,dt,tIn,tOff,PRlast24,EnergiaPersa,MinutiFermi,MancataProduzione,Corrispettivo
37,2024-02-11 06:55:27,71.6085,151.7498,274.15383583199997,176.3894520499769,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.79528246614946,0.0,0,0.0,736.9739718821052
38,2024-02-11 07:10:27,72.02145,150.1151,274.079700734,177.35867678490354,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,77.52051341616628,0.0,0,0.0,736.9739718821052
39,2024-02-11 07:25:27,73.66794,156.0864,273.301639114,180.993145130633,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.02696341666655,0.0,0,0.0,736.9739718821052
40,2024-02-11 07:40:27,73.06727,155.0969,273.542501702,179.6328228888525,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.1018087814916,0.0,0,0.0,736.9739718821052
41,2024-02-11 07:55:27,71.94637,152.4869,274.005565636,177.12586290821838,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.8488306333878,0.0,0,0.0,736.9739718821052
42,2024-02-11 08:10:27,72.11263,152.215,273.857397414,177.43917896899433,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.56925464733109,0.0,0,0.0,736.9739718821052
43,2024-02-11 08:25:27,70.49833,149.0737,274.598442472,173.80251376286114,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.49737329336766,0.0,0,0.0,736.9739718821052
44,2024-02-11 08:40:27,71.63531,151.4536,274.209411662,176.49126236118283,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.596117249911,0.0,0,0.0,736.9739718821052
45,2024-02-11 08:55:27,71.63531,148.7895,274.13527656400004,176.4435462855311,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,77.23447643724548,0.0,0,0.0,736.9739718821052
46,2024-02-11 09:10:27,71.51196,151.3655,274.56142591,176.41353838248958,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.58500578037952,0.0,0,0.0,736.9739718821052
47,2024-02-11 09:25:27,72.48268,150.9987,273.931532512,178.39799856094533,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,77.52252880013805,0.0,0,0.0,736.9739718821052
48,2024-02-11 09:40:27,71.91419,152.5166,274.042684172,177.07062233990527,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.88879127781962,0.0,0,0.0,736.9739718821052
49,2024-02-11 09:55:27,71.36179,151.4611,274.61700174,176.01761293822085,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.78416616446431,0.0,0,0.0,736.9739718821052
50,2024-02-11 10:10:27,69.87621,146.2234,276.636392862,173.54727905930628,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,77.1097359811139,0.0,0,0.0,736.9739718821052
51,2024-02-11 10:25:27,72.23598,153.0432,273.042217258,177.21361256873624,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.09730006085871,0.0,0,0.0,736.9739718821052
52,2024-02-11 10:40:27,20.87866,38.63959,287.196412406,25.87381101132069,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,65.68736935389559,0.0,0,0.0,736.9739718821052
53,2024-02-11 10:55:27,37.2952,88.30923,285.19558055199997,95.04928711284293,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,84.63331632267385,0.0,0,0.0,736.9739718821052
54,2024-02-11 11:10:27,35.51464,75.78751,287.52986738600003,91.17554214315237,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,75.65510709708131,0.0,0,0.0,736.9739718821052
55,2024-02-11 11:25:27,22.35352,45.41507,289.123109162,27.887365946980577,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,71.63120449206589,0.0,0,0.0,736.9739718821052
56,2024-02-11 11:40:27,63.25274,139.8397,277.914636952,156.98870081781692,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,81.09063712591399,0.0,0,0.0,736.9739718821052
