,x__TimeStamp,PLC1_AI_PT_LINEA,PLC1_AI_PT_TURBINA,PLC1_AI_POT_ATTIVA,PLC1_AI_FT_PORT_IST,PLC1_AI_COSPHI,PLC1_AI_LT_STRAMAZZO
21685,10/01/2023 05:00:00,32.0613,31.2127,45.6735,19.5289,0.9683,0.9683
21686,10/01/2023 05:15:00,32.0642,31.2184,42.9466,18.5426,0.9690,0.9690
21687,10/01/2023 05:30:00,31.9871,31.1335,46.9589,19.7863,0.9702,0.9702
21688,10/01/2023 05:45:00,31.7937,30.927,46.9208,20.9394,0.8722,0.8722
21689,10/01/2023 06:00:00,32.7853,31.982,0.0,1.0178,0.0000,0.0000
21690,10/01/2023 06:15:00,31.9699,31.12,36.4965,16.663,0.7576,0.7576
21691,10/01/2023 06:30:00,32.573,31.7595,12.5196,5.9728,0.2837,0.2837
21692,10/01/2023 06:45:00,32.6557,31.8591,2.8431,2.9571,0.0985,0.0985
21693,10/01/2023 07:00:00,32.1572,31.3372,26.4358,11.8628,0.6912,0.6912
21694,10/01/2023 07:15:00,32.1805,31.3695,21.2924,11.3652,0.7104,0.7104
21695,10/01/2023 07:30:00,32.8326,32.0357,0.0,0.8183,0.0000,0.0000
21696,10/01/2023 07:45:00,32.2217,31.3963,20.5663,10.5884,0.5017,0.5017
21697,10/01/2023 08:00:00,32.8173,32.0203,0.0,0.8656,0.0000,0.0000
21698,10/01/2023 08:15:00,32.7943,31.9989,0.0,0.8439,0.0000,0.0000
21699,10/01/2023 08:30:00,32.874,32.0853,0.0,0.8564,0.0000,0.0000
21700,10/01/2023 08:45:00,32.7953,32.0053,0.0,0.8471,0.0000,0.0000
21701,10/01/2023 09:00:00,32.8444,32.0664,0.0,0.8484,0.0000,0.0000
21702,10/01/2023 09:15:00,32.8921,32.1399,0.0,0.8407,0.0000,0.0000
21703,10/01/2023 09:30:00,32.8645,32.1387,0.0,0.8424,0.0000,0.0000
21704,10/01/2023 09:45:00,33.0293,32.3213,0.0,0.8287,0.0000,0.0000
21705,10/01/2023 10:00:00,33.0469,32.3458,0.0,0.8212,0.0000,0.0000
21706,10/01/2023 10:15:00,33.0051,32.3034,0.0,0.8375,0.0000,0.0000
21707,10/01/2023 10:30:00,32.9574,32.2575,0.0,0.8171,0.0000,0.0000
21708,10/01/2023 10:45:00,32.9003,32.1948,0.0,0.8179,0.0000,0.0000
21709,10/01/2023 11:00:00,32.8215,32.1111,0.0,0.8362,0.0000,0.0000
21710,10/01/2023 11:15:00,32.8731,32.1604,0.0,0.8317,0.0000,0.0000
21711,10/01/2023 11:30:00,32.9101,32.1993,0.0,0.8232,0.0000,0.0000
21712,10/01/2023 11:45:00,32.8379,32.1246,0.0,0.8345,0.0000,0.0000
21713,10/01/2023 12:00:00,32.8753,32.1629,0.0,0.8241,0.0000,0.0000
21714,10/01/2023 12:15:00,32.9101,32.1985,0.0,0.8125,0.0000,0.0000
21715,10/01/2023 12:30:00,32.8459,32.1275,0.0,0.8147,0.0000,0.0000
21716,10/01/2023 12:45:00,33.0525,32.3305,0.0,0.8316,0.0000,0.0000
21717,10/01/2023 13:00:00,33.0055,32.2823,0.0,0.8298,0.0000,0.0000
21718,10/01/2023 13:15:00,32.9508,32.2217,0.0,0.8319,0.0000,0.0000
21719,10/01/2023 13:30:00,33.0462,32.3163,0.0,0.8285,0.0000,0.0000
21720,10/01/2023 13:45:00,33.0428,32.3055,0.0,0.8426,0.0000,0.0000
21721,10/01/2023 14:00:00,33.0196,32.2736,0.0,0.8421,0.0000,0.0000
21722,10/01/2023 14:15:00,33.1662,32.421,0.0,0.8397,0.0000,0.0000
21723,10/01/2023 14:30:00,33.1617,32.4114,0.0,0.8362,0.0000,0.0000
21724,10/01/2023 14:45:00,33.0581,32.3132,0.0,0.8257,0.0000,0.0000
21725,10/01/2023 15:00:00,33.1463,32.3981,0.0,0.8452,0.0000,0.0000
21726,10/01/2023 15:15:00,33.1218,32.3772,0.0,0.8307,0.0000,0.0000
21727,10/01/2023 15:30:00,33.0752,32.3258,0.0,0.8368,0.0000,0.0000
21728,10/01/2023 15:45:00,33.1475,32.3939,0.0,0.8321,0.0000,0.0000
21729,10/01/2023 16:00:00,33.118,32.3669,0.0,0.8397,0.0000,0.0000
21730,10/01/2023 16:15:00,33.1411,32.3837,0.0,0.8557,0.0000,0.0000
21731,10/01/2023 16:30:00,33.0363,32.2756,0.0,0.8649,0.0000,0.0000
21732,10/01/2023 16:45:00,33.0557,32.2916,0.0,0.8532,0.0000,0.0000
21733,10/01/2023 17:00:00,33.0555,32.2859,0.0,0.8538,0.0000,0.0000
21734,10/01/2023 17:15:00,33.0586,32.29,0.0,0.8573,0.0000,0.0000
21735,10/01/2023 17:30:00,32.9759,32.2093,0.0,0.8534,0.0000,0.0000
21736,10/01/2023 17:45:00,32.9431,32.1777,0.0,0.8404,0.0000,0.0000
21737,10/01/2023 18:00:00,32.7938,32.0242,0.0,0.8591,0.0000,0.0000
21738,10/01/2023 18:15:00,32.6325,31.8546,0.0,0.8467,0.0000,0.0000
21739,10/01/2023 18:30:00,32.4664,31.6878,0.0,0.8512,0.0000,0.0000
21740,10/01/2023 18:45:00,32.7133,31.9377,0.0,0.8698,0.0000,0.0000
21741,10/01/2023 19:00:00,32.628,31.8468,0.0,0.8706,0.0000,0.0000
21742,10/01/2023 19:15:00,32.5211,31.7373,0.0,0.8697,0.0000,0.0000
21743,10/01/2023 19:30:00,32.6093,31.8308,0.0,0.8651,0.0000,0.0000
21744,10/01/2023 19:45:00,32.6241,31.8412,0.0,0.8665,0.0000,0.0000
21745,10/01/2023 20:00:00,32.7265,31.9455,0.0,0.8485,0.0000,0.0000
21746,10/01/2023 20:15:00,32.794,32.0115,0.0,0.8656,0.0000,0.0000
21747,10/01/2023 20:30:00,32.6951,31.9111,0.0,0.859,0.0000,0.0000
21748,10/01/2023 20:45:00,33.0009,32.2099,0.0,0.8463,0.0000,0.0000
21749,10/01/2023 21:00:00,33.1181,32.33,0.0,0.8594,0.0000,0.0000
21750,10/01/2023 21:15:00,32.3258,31.5004,28.151,12.6408,0.6661,0.6661
21751,10/01/2023 21:30:00,32.2561,31.4365,30.0494,14.2457,0.9644,0.9644
21752,10/01/2023 21:45:00,32.1052,31.2615,46.5741,19.6966,0.9704,0.9704
21753,10/01/2023 22:00:00,32.1387,31.2993,45.4942,19.4286,0.9681,0.9681
21754,10/01/2023 22:15:00,32.0745,31.2188,50.7184,21.1227,0.9694,0.9694
21755,10/01/2023 22:30:00,32.2488,31.4119,40.5798,17.829,0.9670,0.9670
21756,10/01/2023 22:45:00,32.1178,31.2544,53.5258,22.1347,0.9710,0.9710
21757,10/01/2023 23:00:00,32.1605,31.3005,51.3103,21.4341,0.9690,0.9690
21758,10/01/2023 23:15:00,32.6979,31.867,24.9242,12.0393,0.4388,0.4388
21759,10/01/2023 23:30:00,32.1541,31.2907,53.7971,22.0198,0.9678,0.9678
21760,10/01/2023 23:45:00,31.9728,31.088,63.4877,25.7268,0.9702,0.9702
21761,11/01/2023 00:00:00,32.1098,31.2381,55.8535,22.7563,0.9682,0.9682
21762,11/01/2023 00:15:00,31.9831,31.0892,66.5262,26.685,0.9700,0.9700
21763,11/01/2023 00:30:00,31.9831,31.0859,66.6809,26.5069,0.9698,0.9698
21764,11/01/2023 00:45:00,31.9491,31.0452,69.0165,27.7035,0.9708,0.9708
21765,11/01/2023 01:00:00,31.9801,31.0819,67.1771,26.5778,0.9703,0.9703
21766,11/01/2023 01:15:00,31.9482,31.0436,69.6774,27.8755,0.9701,0.9701
21767,11/01/2023 01:30:00,32.0835,31.2019,59.5994,24.2013,0.9688,0.9688
21768,11/01/2023 01:45:00,32.038,31.1437,64.8922,25.9784,0.9703,0.9703
21769,11/01/2023 02:00:00,31.9325,31.0208,70.1949,27.6899,0.9709,0.9709
21770,11/01/2023 02:15:00,31.9856,31.0808,68.4455,27.4594,0.9698,0.9698
21771,11/01/2023 02:30:00,31.9513,31.0401,69.7734,27.5046,0.9709,0.9709
21772,11/01/2023 02:45:00,31.9799,31.07,69.2576,27.6748,0.9700,0.9700
21773,11/01/2023 03:00:00,31.9448,31.0283,70.5399,27.8092,0.9694,0.9694
21774,11/01/2023 03:15:00,32.1017,31.213,60.381,24.6595,0.9691,0.9691
21775,11/01/2023 03:30:00,32.1723,31.2932,57.7319,23.3636,0.9685,0.9685
21776,11/01/2023 03:45:00,32.2648,31.3955,53.9721,22.3215,0.9682,0.9682
21777,11/01/2023 04:00:00,32.1799,31.2969,58.0669,23.1944,0.9697,0.9697
21778,11/01/2023 04:15:00,32.0045,31.1066,67.0789,26.9456,0.9707,0.9707
21779,11/01/2023 04:30:00,31.9747,31.0713,67.3874,26.6954,0.9707,0.9707
21780,11/01/2023 04:45:00,32.0516,31.1649,61.737,25.3975,0.9707,0.9707
21781,11/01/2023 05:00:00,32.1582,31.2918,52.1891,21.3083,0.9696,0.9696
21782,11/01/2023 05:15:00,32.0982,31.2268,56.2606,23.3988,0.9722,0.9722
21783,11/01/2023 05:30:00,32.1209,31.2638,50.6789,20.9998,0.9706,0.9706
21784,11/01/2023 05:45:00,32.1583,31.3047,47.6978,20.3337,0.9696,0.9696
21785,11/01/2023 06:00:00,32.2734,31.4403,33.8517,15.7448,0.9676,0.9676
21786,11/01/2023 06:15:00,32.2514,31.412,37.378,16.6267,0.9697,0.9697
21787,11/01/2023 06:30:00,32.2089,31.363,39.7722,17.723,0.9713,0.9713
21788,11/01/2023 06:45:00,32.2656,31.4375,28.6112,14.4064,0.8553,0.8553
21789,11/01/2023 07:00:00,32.7761,31.9585,9.3906,4.2892,0.1904,0.1904
21790,11/01/2023 07:15:00,32.5134,31.6889,20.5646,11.1409,0.5832,0.5832
21791,11/01/2023 07:30:00,32.6158,31.7899,13.6117,7.171,0.3016,0.3016
21792,11/01/2023 07:45:00,32.9189,32.1111,2.3841,1.6869,0.0749,0.0749
21793,11/01/2023 08:00:00,32.181,31.3308,38.1542,17.06,0.9713,0.9713
21794,11/01/2023 08:15:00,33.0043,32.1934,2.2974,2.87,0.0660,0.0660
21795,11/01/2023 08:30:00,33.0002,32.1992,0.0,0.8835,0.0000,0.0000
21796,11/01/2023 08:45:00,33.1121,32.3097,0.0,0.886,0.0000,0.0000
21797,11/01/2023 09:00:00,33.1113,32.3097,0.0,0.88,0.0000,0.0000
21798,11/01/2023 09:15:00,33.0594,32.2644,0.0,0.8716,0.0000,0.0000
21799,11/01/2023 09:30:00,33.1107,32.3258,0.0,0.8642,0.0000,0.0000
21800,11/01/2023 09:45:00,33.0905,32.307,0.0,0.8548,0.0000,0.0000
21801,11/01/2023 10:00:00,33.0828,32.3085,0.0,0.8401,0.0000,0.0000
21802,11/01/2023 10:15:00,33.0455,32.2743,0.0,0.8477,0.0000,0.0000
21803,11/01/2023 10:30:00,33.1136,32.3417,0.0,0.8363,0.0000,0.0000
21804,11/01/2023 10:45:00,33.1529,32.3802,0.0,0.8392,0.0000,0.0000
21805,11/01/2023 11:00:00,33.0656,32.2935,0.0,0.8454,0.0000,0.0000
21806,11/01/2023 11:15:00,33.1437,32.3736,0.0,0.8517,0.0000,0.0000
21807,11/01/2023 11:30:00,33.1511,32.3802,0.0,0.85,0.0000,0.0000
21808,11/01/2023 11:45:00,33.0685,32.2992,0.0,0.8526,0.0000,0.0000
21809,11/01/2023 12:00:00,33.1076,32.3367,0.0,0.8559,0.0000,0.0000
21810,11/01/2023 12:15:00,33.0242,32.2498,0.0,0.8566,0.0000,0.0000
21811,11/01/2023 12:30:00,32.8966,32.1209,0.0,0.8649,0.0000,0.0000
21812,11/01/2023 12:45:00,32.8381,32.0701,0.0,0.8719,0.0000,0.0000
21813,11/01/2023 13:00:00,32.9597,32.1887,0.0,0.8557,0.0000,0.0000
21814,11/01/2023 13:15:00,32.9607,32.1889,0.0,0.8493,0.0000,0.0000
21815,11/01/2023 13:30:00,32.922,32.1483,0.0,0.8449,0.0000,0.0000
21816,11/01/2023 13:45:00,32.985,32.2158,0.0,0.8437,0.0000,0.0000
21817,11/01/2023 14:00:00,33.0339,32.2593,0.0,0.8354,0.0000,0.0000
21818,11/01/2023 14:15:00,33.1711,32.3944,0.0,0.8409,0.0000,0.0000
21819,11/01/2023 14:30:00,33.1268,32.3565,0.0,0.8431,0.0000,0.0000
21820,11/01/2023 14:45:00,33.2228,32.4504,0.0,0.8402,0.0000,0.0000
21821,11/01/2023 15:00:00,33.197,32.4298,0.0,0.8473,0.0000,0.0000
21822,11/01/2023 15:15:00,33.1014,32.3312,0.0,0.8386,0.0000,0.0000
21823,11/01/2023 15:30:00,33.1718,32.4022,0.0,0.8407,0.0000,0.0000
21824,11/01/2023 15:45:00,33.204,32.4283,0.0,0.8538,0.0000,0.0000
21825,11/01/2023 16:00:00,33.1942,32.4166,0.0,0.8532,0.0000,0.0000
21826,11/01/2023 16:15:00,33.0802,32.3006,0.0,0.8403,0.0000,0.0000
21827,11/01/2023 16:30:00,33.1705,32.3901,0.0,0.8475,0.0000,0.0000
21828,11/01/2023 16:45:00,33.162,32.3866,0.0,0.8445,0.0000,0.0000
21829,11/01/2023 17:00:00,33.1297,32.3508,0.0,0.8527,0.0000,0.0000
21830,11/01/2023 17:15:00,33.017,32.2372,0.0,0.855,0.0000,0.0000
21831,11/01/2023 17:30:00,33.1045,32.3253,0.0,0.8435,0.0000,0.0000
21832,11/01/2023 17:45:00,33.0355,32.2559,0.0,0.8313,0.0000,0.0000
21833,11/01/2023 18:00:00,32.8653,32.0884,0.0,0.833,0.0000,0.0000
21834,11/01/2023 18:15:00,32.8019,32.0294,0.0,0.8616,0.0000,0.0000
21835,11/01/2023 18:30:00,32.7427,31.9726,0.0,0.8532,0.0000,0.0000
21836,11/01/2023 18:45:00,32.6439,31.8666,0.0,0.8441,0.0000,0.0000
21837,11/01/2023 19:00:00,32.735,31.9607,0.0,0.8541,0.0000,0.0000
21838,11/01/2023 19:15:00,32.7212,31.95,0.0,0.8555,0.0000,0.0000
21839,11/01/2023 19:30:00,32.5783,31.7986,0.0,0.8376,0.0000,0.0000
21840,11/01/2023 19:45:00,32.7134,31.9366,0.0,0.8375,0.0000,0.0000
21841,11/01/2023 20:00:00,32.7588,31.9754,0.0,0.8319,0.0000,0.0000
21842,11/01/2023 20:15:00,32.6156,31.8312,0.0,0.8457,0.0000,0.0000
21843,11/01/2023 20:30:00,32.8686,32.0815,0.0,0.8338,0.0000,0.0000
21844,11/01/2023 20:45:00,32.9407,32.1512,0.0,0.8398,0.0000,0.0000
21845,11/01/2023 21:00:00,32.9188,32.1304,0.0,0.8396,0.0000,0.0000
21846,11/01/2023 21:15:00,32.4097,31.5804,32.3619,13.9998,0.6901,0.6901
21847,11/01/2023 21:30:00,32.1405,31.2982,48.5751,20.5803,0.9716,0.9716
21848,11/01/2023 21:45:00,32.2633,31.4331,40.267,17.8151,0.9695,0.9695
21849,11/01/2023 22:00:00,32.2324,31.3985,43.6055,18.5326,0.9700,0.9700
21850,11/01/2023 22:15:00,32.1131,31.2612,52.6875,21.6519,0.9706,0.9706
21851,11/01/2023 22:30:00,32.1567,31.3078,50.7467,20.8068,0.9684,0.9684
21852,11/01/2023 22:45:00,32.2511,31.4118,45.525,19.645,0.9678,0.9678
21853,11/01/2023 23:00:00,32.6318,31.8253,20.0245,10.6561,0.6257,0.6257
21854,11/01/2023 23:15:00,32.5516,31.7164,32.3674,13.6212,0.5341,0.5341
21855,11/01/2023 23:30:00,32.0147,31.139,61.9907,24.5289,0.9708,0.9708
21856,11/01/2023 23:45:00,32.0642,31.193,61.676,24.8668,0.9702,0.9702
21857,12/01/2023 00:00:00,32.0245,31.1436,64.5673,25.6254,0.9702,0.9702
21858,12/01/2023 00:15:00,32.1658,31.3023,55.9605,23.3029,0.9704,0.9704
21859,12/01/2023 00:30:00,32.049,31.1589,65.8894,26.1524,0.9709,0.9709
21860,12/01/2023 00:45:00,32.0389,31.145,66.9127,26.2964,0.9714,0.9714
21861,12/01/2023 01:00:00,32.0386,31.1412,68.2189,27.2746,0.9710,0.9710
21862,12/01/2023 01:15:00,32.0254,31.1307,68.4991,26.9543,0.9715,0.9715
21863,12/01/2023 01:30:00,32.0329,31.1387,68.9405,27.4751,0.9710,0.9710
21864,12/01/2023 01:45:00,32.034,31.1396,68.6735,27.0575,0.9707,0.9707
21865,12/01/2023 02:00:00,32.1148,31.2351,62.6136,25.5233,0.9703,0.9703
21866,12/01/2023 02:15:00,32.0378,31.1496,67.2482,26.4757,0.9700,0.9700
21867,12/01/2023 02:30:00,32.0127,31.1145,70.155,27.7495,0.9709,0.9709
21868,12/01/2023 02:45:00,32.0453,31.1462,69.2008,27.6343,0.9708,0.9708
21869,12/01/2023 03:00:00,32.0342,31.1333,69.2273,27.4009,0.9708,0.9708
21870,12/01/2023 03:15:00,32.2872,31.4221,56.2908,23.0874,0.9705,0.9705
21871,12/01/2023 03:30:00,32.2624,31.387,57.0876,23.014,0.9703,0.9703
21872,12/01/2023 03:45:00,32.144,31.2607,59.8249,24.3497,0.9700,0.9700
21873,12/01/2023 04:00:00,32.1046,31.214,64.556,25.762,0.9707,0.9707
21874,12/01/2023 04:15:00,32.0039,31.0979,69.5625,27.607,0.9712,0.9712
21875,12/01/2023 04:30:00,32.0872,31.193,65.4114,25.9599,0.9717,0.9717
21876,12/01/2023 04:45:00,32.0712,31.1634,65.7993,26.3283,0.9719,0.9719
21877,12/01/2023 05:00:00,32.1625,31.2713,60.1627,24.2616,0.9723,0.9723
21878,12/01/2023 05:15:00,32.3138,31.4556,43.6512,19.1398,0.9698,0.9698
21879,12/01/2023 05:30:00,32.1652,31.2865,52.669,21.5247,0.9712,0.9712
21880,12/01/2023 05:45:00,32.2506,31.3826,48.1175,20.4459,0.9710,0.9710
21881,12/01/2023 06:00:00,32.2089,31.3479,46.2545,19.6615,0.9709,0.9709
21882,12/01/2023 06:15:00,32.4876,31.654,23.0346,12.2026,0.7222,0.7222
21883,12/01/2023 06:30:00,32.6419,31.8067,21.1039,9.5534,0.4636,0.4636
21884,12/01/2023 06:45:00,32.3549,31.5136,32.073,14.9615,0.9698,0.9698
21885,12/01/2023 07:00:00,32.7747,31.9602,4.4162,3.6855,0.1481,0.1481
21886,12/01/2023 07:15:00,32.7168,31.8882,13.122,6.3361,0.2890,0.2890
21887,12/01/2023 07:30:00,32.3539,31.512,29.4616,14.1913,0.9684,0.9684
21888,12/01/2023 07:45:00,32.5401,31.7108,15.6421,8.85,0.5173,0.5173
21889,12/01/2023 08:00:00,32.6522,31.8191,16.1984,7.5603,0.3769,0.3769
21890,12/01/2023 08:15:00,33.0813,32.2701,0.9485,2.0168,0.0330,0.0330
21891,12/01/2023 08:30:00,33.0815,32.2702,0.0,0.8712,0.0000,0.0000
21892,12/01/2023 08:45:00,33.1196,32.3115,0.0,0.8741,0.0000,0.0000
21893,12/01/2023 09:00:00,33.1274,32.3276,0.0,0.8717,0.0000,0.0000
21894,12/01/2023 09:15:00,33.049,32.2693,0.0,0.8527,0.0000,0.0000
21895,12/01/2023 09:30:00,33.0458,32.2748,0.0,0.8416,0.0000,0.0000
21896,12/01/2023 09:45:00,33.0112,32.2463,0.0,0.8275,0.0000,0.0000
21897,12/01/2023 10:00:00,32.9576,32.1931,0.0,0.8313,0.0000,0.0000
21898,12/01/2023 10:15:00,32.863,32.0922,0.0,0.8372,0.0000,0.0000
21899,12/01/2023 10:30:00,32.9739,32.1987,0.0,0.8436,0.0000,0.0000
21900,12/01/2023 10:45:00,33.0052,32.2334,0.0,0.8349,0.0000,0.0000
21901,12/01/2023 11:00:00,33.0179,32.2407,0.0,0.8341,0.0000,0.0000
21902,12/01/2023 11:15:00,32.924,32.1496,0.0,0.8526,0.0000,0.0000
21903,12/01/2023 11:30:00,33.011,32.2339,0.0,0.8384,0.0000,0.0000
21904,12/01/2023 11:45:00,33.0002,32.2335,0.0,0.8458,0.0000,0.0000
21905,12/01/2023 12:00:00,33.0669,32.3011,0.0,0.8341,0.0000,0.0000
21906,12/01/2023 12:15:00,33.0596,32.2952,0.0,0.8302,0.0000,0.0000
21907,12/01/2023 12:30:00,33.0918,32.3253,0.0,0.8484,0.0000,0.0000
21908,12/01/2023 12:45:00,33.0937,32.3299,0.0,0.8387,0.0000,0.0000
21909,12/01/2023 13:00:00,32.9862,32.2213,0.0,0.8287,0.0000,0.0000
21910,12/01/2023 13:15:00,33.0743,32.3004,0.0,0.8369,0.0000,0.0000
21911,12/01/2023 13:30:00,33.0987,32.3293,0.0,0.8436,0.0000,0.0000
21912,12/01/2023 13:45:00,33.0998,32.3357,0.0,0.832,0.0000,0.0000
21913,12/01/2023 14:00:00,33.0344,32.269,0.0,0.8397,0.0000,0.0000
21914,12/01/2023 14:15:00,33.1151,32.3491,0.0,0.845,0.0000,0.0000
21915,12/01/2023 14:30:00,33.1428,32.3766,0.0,0.8397,0.0000,0.0000
21916,12/01/2023 14:45:00,33.0957,32.3269,0.0,0.8383,0.0000,0.0000
21917,12/01/2023 15:00:00,33.1424,32.3776,0.0,0.821,0.0000,0.0000
21918,12/01/2023 15:15:00,33.1662,32.4003,0.0,0.8502,0.0000,0.0000
21919,12/01/2023 15:30:00,33.1826,32.4107,0.0,0.8369,0.0000,0.0000
21920,12/01/2023 15:45:00,33.1066,32.3339,0.0,0.8424,0.0000,0.0000
21921,12/01/2023 16:00:00,33.1448,32.3736,0.0,0.8403,0.0000,0.0000
21922,12/01/2023 16:15:00,33.1405,32.3671,0.0,0.8378,0.0000,0.0000
21923,12/01/2023 16:30:00,33.078,32.2997,0.0,0.8306,0.0000,0.0000
21924,12/01/2023 16:45:00,32.8919,32.1118,0.0,0.8375,0.0000,0.0000
21925,12/01/2023 17:00:00,32.9037,32.1232,0.0,0.853,0.0000,0.0000
21926,12/01/2023 17:15:00,32.8871,32.1073,0.0,0.8559,0.0000,0.0000
21927,12/01/2023 17:30:00,32.6997,31.9228,0.0,0.8329,0.0000,0.0000
21928,12/01/2023 17:45:00,32.5275,31.7438,0.0,0.8394,0.0000,0.0000
21929,12/01/2023 18:00:00,32.7552,31.9777,0.0,0.8456,0.0000,0.0000
21930,12/01/2023 18:15:00,32.7728,31.9954,0.0,0.8546,0.0000,0.0000
21931,12/01/2023 18:30:00,32.6531,31.8721,0.0,0.8416,0.0000,0.0000
21932,12/01/2023 18:45:00,32.7078,31.925,0.0,0.8537,0.0000,0.0000
21933,12/01/2023 19:00:00,32.6636,31.8793,0.0,0.8441,0.0000,0.0000
21934,12/01/2023 19:15:00,32.4101,31.6231,0.0,0.8505,0.0000,0.0000
21935,12/01/2023 19:30:00,32.8129,32.0241,0.0,0.8576,0.0000,0.0000
21936,12/01/2023 19:45:00,32.8281,32.0439,0.0,0.8403,0.0000,0.0000
21937,12/01/2023 20:00:00,32.8898,32.1025,0.0,0.8436,0.0000,0.0000
21938,12/01/2023 20:15:00,32.6231,31.8227,13.0958,6.4239,0.3320,0.3320
21939,12/01/2023 20:30:00,32.6554,31.8583,8.8831,5.674,0.2879,0.2879
21940,12/01/2023 20:45:00,32.712,31.9075,11.2168,4.9446,0.2247,0.2247
21941,12/01/2023 21:00:00,32.1605,31.3434,31.14,15.1422,0.9597,0.9597
21942,12/01/2023 21:15:00,32.7641,31.9605,7.5289,4.6056,0.1842,0.1842
21943,12/01/2023 21:30:00,32.6544,31.8471,15.2394,8.5092,0.4250,0.4250
21944,12/01/2023 21:45:00,32.3086,31.4729,34.1218,14.9715,0.7916,0.7916
21945,12/01/2023 22:00:00,32.1947,31.372,35.014,15.8388,0.9645,0.9645
21946,12/01/2023 22:15:00,32.2116,31.4002,30.1257,14.2517,0.9633,0.9633
21947,12/01/2023 22:30:00,32.6437,31.8471,10.1326,6.3565,0.3260,0.3260
21948,12/01/2023 22:45:00,32.481,31.6623,26.3699,11.8185,0.6224,0.6224
21949,12/01/2023 23:00:00,32.8907,32.0952,5.5764,3.6587,0.1724,0.1724
21950,12/01/2023 23:15:00,32.1753,31.3338,42.591,18.4234,0.9660,0.9660
21951,12/01/2023 23:30:00,32.1387,31.275,54.73,22.1618,0.9684,0.9684
21952,12/01/2023 23:45:00,32.3424,31.5031,42.8607,18.4734,0.9666,0.9666
21953,13/01/2023 00:00:00,32.066,31.1872,61.6458,24.6511,0.9699,0.9699
21954,13/01/2023 00:15:00,32.1575,31.2888,58.1685,23.3695,0.9680,0.9680
21955,13/01/2023 00:30:00,32.116,31.2412,60.9216,24.5112,0.9682,0.9682
21956,13/01/2023 00:45:00,32.0937,31.2194,61.7139,24.425,0.9701,0.9701
21957,13/01/2023 01:00:00,32.1373,31.2646,60.167,24.2485,0.9690,0.9690
21958,13/01/2023 01:15:00,32.1656,31.2969,56.7252,23.0474,0.9682,0.9682
21959,13/01/2023 01:30:00,32.1711,31.2974,57.9445,23.1499,0.9688,0.9688
21960,13/01/2023 01:45:00,32.1133,31.2262,62.4172,24.759,0.9699,0.9699
21961,13/01/2023 02:00:00,32.1268,31.2385,62.112,24.8894,0.9698,0.9698
21962,13/01/2023 02:15:00,32.0847,31.1914,63.9884,25.1592,0.9714,0.9714
21963,13/01/2023 02:30:00,32.129,31.2374,62.5674,25.1125,0.9713,0.9713
21964,13/01/2023 02:45:00,32.0971,31.2004,63.7256,25.2751,0.9704,0.9704
21965,13/01/2023 03:00:00,32.2704,31.397,52.1973,21.7035,0.9674,0.9674
21966,13/01/2023 03:15:00,32.4209,31.5659,44.3501,18.7912,0.9672,0.9672
21967,13/01/2023 03:30:00,32.142,31.2451,61.122,24.0842,0.9691,0.9691
21968,13/01/2023 03:45:00,32.1016,31.2047,63.1748,25.2435,0.9712,0.9712
21969,13/01/2023 04:00:00,32.1163,31.2205,62.2629,24.6798,0.9699,0.9699
21970,13/01/2023 04:15:00,32.1625,31.2753,60.1544,24.2603,0.9704,0.9704
21971,13/01/2023 04:30:00,32.1114,31.2185,61.0633,24.2176,0.9706,0.9706
21972,13/01/2023 04:45:00,32.3406,31.4805,45.558,19.2719,0.9696,0.9696
21973,13/01/2023 05:00:00,32.1328,31.2441,58.8088,23.5229,0.9689,0.9689
21974,13/01/2023 05:15:00,32.2672,31.3968,47.8722,20.1337,0.9696,0.9696
21975,13/01/2023 05:30:00,32.2508,31.3866,46.415,19.4346,0.9703,0.9703
21976,13/01/2023 05:45:00,32.3153,31.4644,38.5695,17.034,0.9677,0.9677
21977,13/01/2023 06:00:00,32.6071,31.7789,17.7321,9.6792,0.5732,0.5732
21978,13/01/2023 06:15:00,32.4493,31.6081,27.7406,12.2652,0.6396,0.6396
21979,13/01/2023 06:30:00,32.3445,31.5154,29.4017,14.0069,0.9688,0.9688
21980,13/01/2023 06:45:00,32.6383,31.8202,9.3223,5.9686,0.3119,0.3119
21981,13/01/2023 07:00:00,32.723,31.9038,12.8449,6.4546,0.3235,0.3235
21982,13/01/2023 07:15:00,32.9177,32.1095,2.9125,3.1241,0.0967,0.0967
21983,13/01/2023 07:30:00,32.9519,32.1421,0.0,0.8723,0.0000,0.0000
21984,13/01/2023 07:45:00,32.5711,31.7367,18.7804,8.793,0.4682,0.4682
21985,13/01/2023 08:00:00,32.8355,32.0121,6.3925,4.4548,0.2192,0.2192
21986,13/01/2023 08:15:00,32.9596,32.1438,2.6425,2.8092,0.0669,0.0669
21987,13/01/2023 08:30:00,33.0235,32.2122,0.0,0.864,0.0000,0.0000
21988,13/01/2023 08:45:00,33.0987,32.2871,0.0,0.8731,0.0000,0.0000
21989,13/01/2023 09:00:00,33.1024,32.2914,0.0,0.8879,0.0000,0.0000
21990,13/01/2023 09:15:00,33.0482,32.2371,0.0,0.8796,0.0000,0.0000
21991,13/01/2023 09:30:00,33.1453,32.3355,0.0,0.8629,0.0000,0.0000
